Policy_ID,Customer_ID,Policy_Start_Date,Policy_End_Date,Policy_Type,Policy_Status,Customer_Age,Gender,Marital_Status,Region,City,Annual_Income,Vehicle_Age,Premium_Amount,Sum_Insured,Claim_Count,Claim_Amount,Claim_Status,Payment_Mode,Agent_ID,Agent_Name,Branch,Customer_Tenure_Years,Renewal_Status,Policy_Channel,Risk_Score,Customer_Satisfaction,Fraud_Flag
POL003892,CUST003892,05-09-2025,05-09-2026,Auto,Active,30,Female,Married,South,Hyderabad,1190889,4,21522.29,199789.6,0,0,No Claim,Quarterly,AG0054,Agent_0054,Branch_001,3.2,Not Applicable,Online,14,4,No
POL003893,CUST003893,31-03-2024,31-03-2025,Life,Cancelled,50,Female,Single,South,Hyderabad,480522,0,34766.39,995039.33,0,0,No Claim,Quarterly,AG0076,Agent_0076,Branch_001,10.4,Not Applicable,Branch,34,3,No
POL003894,CUST003894,24-01-2023,24-01-2024,Auto,Expired,54,Male,Married,East,Kolkata,1000664,3,28663.58,275349.24,1,30827.74,Approved,Yearly,AG0056,Agent_0056,Branch_002,7.2,Not Renewed,Online,38,5,No
POL003895,CUST003895,02-07-2024,02-07-2025,Health,Active,33,Male,Single,North,Delhi,662731,0,31848.81,272792.77,1,45930.26,Approved,Yearly,AG0047,Agent_0047,Branch_005,1.3,Not Applicable,Agent,55,3,No
POL003896,CUST003896,06-03-2025,06-03-2026,Life,Active,49,Male,Married,East,Bhubaneswar,460081,0,52745.71,1514784.01,0,0,No Claim,Yearly,AG0098,Agent_0098,Branch_001,1.5,Not Applicable,Branch,77,2,No
POL003897,CUST003897,15-10-2023,15-10-2024,Auto,Cancelled,58,Male,Single,North,Delhi,522838,4,30411.08,180727.98,0,0,No Claim,Yearly,AG0071,Agent_0071,Branch_001,2.2,Not Applicable,Online,43,3,No
POL003898,CUST003898,18-08-2023,18-08-2024,Life,Active,34,Male,Single,East,Kolkata,1482617,0,59705.77,2321811.87,0,0,No Claim,Yearly,AG0096,Agent_0096,Branch_007,11.6,Not Applicable,Branch,53,3,No
POL003899,CUST003899,03-08-2025,03-08-2026,Health,Active,33,Male,Single,East,Kolkata,1291154,0,35847.66,594232.52,0,0,No Claim,Yearly,AG0051,Agent_0051,Branch_003,4.9,Not Applicable,Online,38,3,No
POL003900,CUST003900,21-11-2025,21-11-2026,Home,Active,18,Female,Married,East,Bhubaneswar,579175,0,26617.74,841986.94,0,0,No Claim,Quarterly,AG0045,Agent_0045,Branch_008,1.3,Not Applicable,Agent,46,2,No
POL003901,CUST003901,04-12-2023,04-12-2024,Auto,Active,47,Female,Divorced,North,Shimla,1893450,4,37631.54,277673.58,0,0,No Claim,Monthly,AG0011,Agent_0011,Branch_007,10.5,Not Applicable,Branch,53,3,No
POL003902,CUST003902,26-11-2024,26-11-2025,Auto,Expired,52,Female,Single,West,Surat,699014,4,22972.62,200884.97,0,0,No Claim,Yearly,AG0091,Agent_0091,Branch_008,0.6,Renewed,Agent,37,4,No
POL003903,CUST003903,28-08-2024,28-08-2025,Auto,Expired,52,Male,Married,North,Shimla,171713,4,31887.84,294313.82,0,0,No Claim,Monthly,AG0007,Agent_0007,Branch_001,7.4,Renewed,Online,83,4,No
POL003904,CUST003904,23-05-2025,23-05-2026,Home,Active,47,Male,Divorced,East,Patna,1622463,0,44386.57,927763.85,1,116538.09,Approved,Monthly,AG0033,Agent_0033,Branch_003,4.4,Not Applicable,Branch,53,3,No
POL003905,CUST003905,04-06-2024,04-06-2025,Auto,Active,27,Female,Married,North,Delhi,984580,8,34819.06,347551.96,1,63315.81,Approved,Quarterly,AG0034,Agent_0034,Branch_002,7.7,Not Applicable,Online,64,3,No
POL003906,CUST003906,24-06-2024,24-06-2025,Home,Expired,36,Male,Married,East,Guwahati,650601,0,28299.49,610229.54,0,0,No Claim,Quarterly,AG0015,Agent_0015,Branch_007,10.5,Renewed,Online,50,4,No
POL003907,CUST003907,27-01-2023,27-01-2024,Auto,Expired,34,Male,Divorced,East,Bhubaneswar,2066395,8,42215.45,301812.55,0,0,No Claim,Quarterly,AG0025,Agent_0025,Branch_008,8.3,Not Renewed,Agent,73,3,No
POL003908,CUST003908,12-05-2025,12-05-2026,Auto,Active,18,Female,Single,South,Bangalore,315442,5,18350.89,195229.01,1,34864.08,Pending,Quarterly,AG0063,Agent_0063,Branch_001,0.8,Not Applicable,Online,23,3,No
POL003909,CUST003909,17-07-2023,17-07-2024,Health,Cancelled,53,Male,Married,West,Mumbai,944503,0,53722.43,1007580.03,0,0,No Claim,Monthly,AG0071,Agent_0071,Branch_004,1.8,Not Applicable,Agent,66,4,No
POL003910,CUST003910,08-03-2024,08-03-2025,Life,Active,49,Male,Divorced,West,Mumbai,537510,0,60520.95,4608755.21,0,0,No Claim,Monthly,AG0070,Agent_0070,Branch_007,6.6,Not Applicable,Branch,73,3,No
POL003911,CUST003911,25-12-2024,25-12-2025,Health,Expired,33,Female,Married,North,Chandigarh,446116,0,27841.34,260783.09,1,61568.84,Pending,Quarterly,AG0053,Agent_0053,Branch_008,2.3,Renewed,Agent,16,4,No
POL003912,CUST003912,29-12-2024,29-12-2025,Health,Expired,44,Female,Divorced,East,Kolkata,1018560,0,48856.76,836783.59,0,0,No Claim,Quarterly,AG0084,Agent_0084,Branch_003,5.9,Not Renewed,Online,59,2,No
POL003913,CUST003913,30-12-2024,30-12-2025,Health,Expired,27,Female,Single,North,Chandigarh,503556,0,31276.3,574815.82,1,125930.66,Approved,Quarterly,AG0014,Agent_0014,Branch_003,3.4,Renewed,Online,24,3,No
POL003914,CUST003914,22-10-2024,22-10-2025,Home,Cancelled,44,Male,Divorced,South,Bangalore,424424,0,31254.48,647051.01,0,0,No Claim,Yearly,AG0093,Agent_0093,Branch_006,0.9,Not Applicable,Agent,72,3,No
POL003915,CUST003915,30-08-2023,30-08-2024,Health,Active,28,Female,Single,North,Delhi,878464,0,37077.19,688465.99,0,0,No Claim,Monthly,AG0078,Agent_0078,Branch_006,5.2,Not Applicable,Branch,60,2,No
POL003916,CUST003916,03-02-2024,03-02-2025,Auto,Cancelled,38,Male,Single,West,Surat,685296,6,24205.37,220248.03,0,0,No Claim,Monthly,AG0029,Agent_0029,Branch_005,8.7,Not Applicable,Online,50,4,No
POL003917,CUST003917,08-02-2023,08-02-2024,Auto,Expired,41,Male,Married,West,Surat,677072,1,28093.18,187180.76,0,0,No Claim,Yearly,AG0009,Agent_0009,Branch_002,3,Not Renewed,Branch,50,3,No
POL003918,CUST003918,05-02-2023,05-02-2024,Auto,Expired,29,Female,Single,West,Mumbai,600241,0,20614.52,170151.96,1,22792.13,Approved,Quarterly,AG0098,Agent_0098,Branch_005,1.2,Not Renewed,Agent,45,3,No
POL003919,CUST003919,20-02-2023,20-02-2024,Life,Expired,32,Male,Married,North,Shimla,431802,0,33572.46,2259219.69,0,0,No Claim,Quarterly,AG0083,Agent_0083,Branch_006,11.7,Renewed,Online,33,3,No
POL003920,CUST003920,02-02-2025,02-02-2026,Health,Active,32,Female,Married,West,Ahmedabad,609634,0,31554.61,529829.49,0,0,No Claim,Yearly,AG0021,Agent_0021,Branch_007,8.8,Not Applicable,Agent,50,5,No
POL003921,CUST003921,09-04-2024,09-04-2025,Auto,Expired,55,Male,Single,West,Pune,733039,4,29252.17,325964.44,0,0,No Claim,Yearly,AG0025,Agent_0025,Branch_002,7.5,Not Renewed,Branch,57,3,No
POL003922,CUST003922,24-03-2023,24-03-2024,Auto,Active,43,Female,Divorced,West,Ahmedabad,948227,4,31782.54,290806.49,0,0,No Claim,Monthly,AG0034,Agent_0034,Branch_005,6.9,Not Applicable,Agent,74,5,No
POL003923,CUST003923,27-01-2024,27-01-2025,Auto,Expired,40,Female,Married,West,Surat,371242,0,28651.42,278445.43,0,0,No Claim,Quarterly,AG0065,Agent_0065,Branch_002,11.1,Renewed,Agent,75,2,No
POL003924,CUST003924,02-06-2025,02-06-2026,Auto,Active,37,Female,Married,East,Kolkata,987672,5,24361,241278.88,1,28019.24,Approved,Quarterly,AG0088,Agent_0088,Branch_004,9.7,Not Applicable,Online,45,3,No
POL003925,CUST003925,26-05-2025,26-05-2026,Home,Active,53,Female,Single,West,Ahmedabad,380960,0,40954.92,1535887.89,0,0,No Claim,Yearly,AG0032,Agent_0032,Branch_004,5.1,Not Applicable,Online,62,2,No
POL003926,CUST003926,04-06-2023,04-06-2024,Health,Expired,32,Male,Single,East,Bhubaneswar,693048,0,34955.26,686542.38,1,99269.56,Rejected,Yearly,AG0056,Agent_0056,Branch_007,5.3,Renewed,Agent,36,2,No
POL003927,CUST003927,12-09-2023,12-09-2024,Auto,Expired,53,Male,Married,East,Guwahati,800845,9,30569.35,326192.34,0,0,No Claim,Yearly,AG0060,Agent_0060,Branch_004,3.8,Renewed,Agent,56,3,No
POL003928,CUST003928,05-12-2024,05-12-2025,Auto,Expired,42,Female,Married,East,Patna,1624557,7,31761.09,295178.8,0,0,No Claim,Monthly,AG0025,Agent_0025,Branch_007,12,Renewed,Agent,52,3,No
POL003929,CUST003929,14-11-2025,14-11-2026,Health,Active,18,Male,Married,South,Kochi,917074,0,36333.3,355940.59,1,86837.94,Approved,Yearly,AG0002,Agent_0002,Branch_005,8.5,Not Applicable,Branch,68,4,No
POL003930,CUST003930,02-04-2024,02-04-2025,Health,Expired,40,Male,Married,North,Delhi,1251595,0,32663.17,553375.03,0,0,No Claim,Quarterly,AG0014,Agent_0014,Branch_007,5.7,Not Renewed,Agent,43,4,No
POL003931,CUST003931,21-01-2023,21-01-2024,Health,Active,36,Female,Married,North,Shimla,428696,0,37349.83,438553.89,1,69743.73,Approved,Monthly,AG0086,Agent_0086,Branch_007,10.2,Not Applicable,Online,40,3,No
POL003932,CUST003932,14-01-2024,14-01-2025,Health,Cancelled,42,Male,Single,South,Kochi,687546,0,33222.98,642130.98,0,0,No Claim,Yearly,AG0005,Agent_0005,Branch_007,6,Not Applicable,Agent,52,3,No
POL003933,CUST003933,17-02-2024,17-02-2025,Auto,Active,51,Female,Single,South,Bangalore,516715,0,31248.15,243805.81,0,0,No Claim,Monthly,AG0098,Agent_0098,Branch_004,11.2,Not Applicable,Agent,47,3,No
POL003934,CUST003934,01-12-2025,01-12-2026,Home,Active,46,Male,Married,North,Shimla,334777,0,31845.98,497955.84,0,0,No Claim,Yearly,AG0001,Agent_0001,Branch_004,7.1,Not Applicable,Agent,45,4,No
POL003935,CUST003935,21-07-2024,21-07-2025,Health,Active,47,Male,Married,North,Jaipur,2450322,0,61565.81,1029386.86,1,106755.49,Approved,Yearly,AG0026,Agent_0026,Branch_007,3.1,Not Applicable,Agent,55,5,No
POL003936,CUST003936,16-07-2023,16-07-2024,Auto,Expired,45,Female,Married,South,Kochi,729247,9,35408.72,396114.43,0,0,No Claim,Yearly,AG0090,Agent_0090,Branch_002,11,Renewed,Online,68,2,No
POL003937,CUST003937,15-01-2025,15-01-2026,Auto,Active,24,Male,Married,South,Chennai,785107,4,22725.75,144047.61,0,0,No Claim,Monthly,AG0032,Agent_0032,Branch_002,9.3,Not Applicable,Branch,51,4,No
POL003938,CUST003938,14-02-2024,14-02-2025,Health,Expired,53,Male,Single,North,Jaipur,1040675,0,39927.88,337938.29,1,93790.52,Approved,Yearly,AG0098,Agent_0098,Branch_001,8.1,Not Renewed,Agent,42,4,No
POL003939,CUST003939,13-11-2023,13-11-2024,Health,Cancelled,38,Male,Married,East,Kolkata,245495,0,34605.36,582552.67,0,0,No Claim,Yearly,AG0033,Agent_0033,Branch_001,1.4,Not Applicable,Agent,61,4,No
POL003940,CUST003940,24-11-2024,24-11-2025,Home,Expired,21,Male,Married,South,Bangalore,849068,0,37599.82,905155.95,0,0,No Claim,Quarterly,AG0032,Agent_0032,Branch_004,2.1,Renewed,Agent,58,4,No
POL003941,CUST003941,04-11-2024,04-11-2025,Travel,Active,44,Female,Married,South,Bangalore,1004564,0,15595.35,49791.35,0,0,No Claim,Quarterly,AG0024,Agent_0024,Branch_002,11.4,Not Applicable,Agent,60,3,No
POL003942,CUST003942,14-07-2024,14-07-2025,Health,Active,41,Female,Single,East,Bhubaneswar,1172411,0,49945.97,936545.24,0,0,No Claim,Yearly,AG0076,Agent_0076,Branch_004,4,Not Applicable,Agent,69,3,No
POL003943,CUST003943,24-12-2023,24-12-2024,Auto,Active,27,Female,Married,South,Hyderabad,281836,4,23083.12,116442.58,0,0,No Claim,Quarterly,AG0011,Agent_0011,Branch_003,8.9,Not Applicable,Agent,60,5,No
POL003944,CUST003944,18-04-2024,18-04-2025,Travel,Cancelled,23,Female,Single,West,Surat,1024213,0,12104.67,113994.75,0,0,No Claim,Quarterly,AG0050,Agent_0050,Branch_002,5.1,Not Applicable,Online,41,2,No
POL003945,CUST003945,21-07-2024,21-07-2025,Home,Expired,61,Female,Divorced,North,Chandigarh,803990,0,34146.1,646361.71,1,49388.44,Approved,Monthly,AG0021,Agent_0021,Branch_004,5.9,Not Renewed,Branch,45,2,No
POL003946,CUST003946,09-05-2025,09-05-2026,Auto,Active,51,Female,Married,West,Ahmedabad,1330475,4,33389.82,324428.38,1,52386.85,Approved,Yearly,AG0058,Agent_0058,Branch_007,6.5,Not Applicable,Agent,55,2,No
POL003947,CUST003947,24-05-2023,24-05-2024,Health,Expired,23,Female,Married,South,Chennai,307642,0,34625.36,388639.55,0,0,No Claim,Monthly,AG0098,Agent_0098,Branch_006,7.7,Not Renewed,Agent,43,3,No
POL003948,CUST003948,16-05-2023,16-05-2024,Home,Expired,32,Male,Married,West,Mumbai,1378483,0,33226.13,1278327.39,0,0,No Claim,Yearly,AG0076,Agent_0076,Branch_004,3.9,Not Renewed,Online,51,3,No
POL003949,CUST003949,30-04-2025,30-04-2026,Health,Active,36,Male,Married,South,Chennai,1212708,0,32088.82,576020.08,0,0,No Claim,Quarterly,AG0048,Agent_0048,Branch_005,2.5,Not Applicable,Agent,24,3,No
POL003950,CUST003950,25-12-2024,25-12-2025,Auto,Expired,39,Female,Married,West,Surat,584815,1,21762.46,249554.18,0,0,No Claim,Yearly,AG0089,Agent_0089,Branch_006,0.6,Renewed,Online,43,4,No
POL003951,CUST003951,31-10-2025,31-10-2026,Auto,Active,38,Male,Single,North,Chandigarh,513833,4,23498.54,186697.56,0,0,No Claim,Monthly,AG0073,Agent_0073,Branch_007,9.2,Not Applicable,Online,59,5,No
POL003952,CUST003952,18-03-2023,18-03-2024,Auto,Active,56,Male,Single,East,Patna,1147014,5,35614.61,355910.68,0,0,No Claim,Quarterly,AG0050,Agent_0050,Branch_003,7.9,Not Applicable,Agent,43,3,No
POL003953,CUST003953,04-09-2023,04-09-2024,Travel,Expired,21,Female,Married,South,Hyderabad,469983,0,17683.47,139530.32,1,12414.74,Approved,Yearly,AG0014,Agent_0014,Branch_004,3.2,Renewed,Online,95,2,No
POL003954,CUST003954,16-06-2025,16-06-2026,Home,Active,18,Female,Single,South,Chennai,774891,0,33092.27,916161.55,0,0,No Claim,Yearly,AG0066,Agent_0066,Branch_005,1.5,Not Applicable,Branch,63,2,No
POL003955,CUST003955,14-03-2024,14-03-2025,Health,Expired,31,Male,Married,North,Chandigarh,183088,0,24035.76,388957.02,0,0,No Claim,Quarterly,AG0094,Agent_0094,Branch_002,2,Renewed,Agent,34,4,No
POL003956,CUST003956,01-02-2023,01-02-2024,Health,Expired,45,Female,Single,North,Jaipur,430415,0,36919.49,321821.84,0,0,No Claim,Monthly,AG0065,Agent_0065,Branch_004,3.6,Not Renewed,Agent,33,2,No
POL003957,CUST003957,13-06-2023,13-06-2024,Auto,Expired,25,Male,Married,East,Kolkata,1237781,5,29810.24,218317.91,0,0,No Claim,Monthly,AG0046,Agent_0046,Branch_007,4.3,Renewed,Online,54,3,No
POL003958,CUST003958,03-02-2025,03-02-2026,Health,Active,40,Male,Married,East,Patna,420841,0,31627.6,404829.58,0,0,No Claim,Yearly,AG0028,Agent_0028,Branch_002,10.6,Not Applicable,Online,32,2,No
POL003959,CUST003959,23-01-2023,23-01-2024,Home,Expired,45,Female,Married,West,Mumbai,787259,0,34887.04,1434484.12,1,121552.69,Rejected,Yearly,AG0027,Agent_0027,Branch_005,1.6,Renewed,Agent,51,4,No
POL003960,CUST003960,26-08-2023,26-08-2024,Auto,Active,46,Female,Married,West,Mumbai,2479235,2,39241.32,261091.08,2,101817.3,Pending,Yearly,AG0053,Agent_0053,Branch_006,7.5,Not Applicable,Branch,76,4,No
POL003961,CUST003961,01-02-2024,01-02-2025,Travel,Expired,30,Male,Married,West,Surat,962611,0,9904.24,87828.31,0,0,No Claim,Quarterly,AG0048,Agent_0048,Branch_002,3.2,Renewed,Agent,39,4,No
POL003962,CUST003962,11-11-2025,11-11-2026,Auto,Active,35,Female,Married,South,Chennai,1964394,6,43465.19,468283.28,0,0,No Claim,Yearly,AG0050,Agent_0050,Branch_006,9.3,Not Applicable,Branch,74,4,No
POL003963,CUST003963,27-07-2025,27-07-2026,Auto,Active,48,Male,Single,East,Patna,787336,12,19714.98,222809.82,0,0,No Claim,Monthly,AG0072,Agent_0072,Branch_003,6.7,Not Applicable,Online,25,3,No
POL003964,CUST003964,05-05-2025,05-05-2026,Auto,Active,65,Female,Married,South,Chennai,1360191,1,39187.71,343924.26,2,138730.82,Rejected,Yearly,AG0040,Agent_0040,Branch_007,8.4,Not Applicable,Agent,73,4,No
POL003965,CUST003965,30-03-2025,30-03-2026,Health,Active,18,Female,Married,North,Delhi,456258,0,31800.39,610595.54,0,0,No Claim,Yearly,AG0067,Agent_0067,Branch_002,10.9,Not Applicable,Online,50,4,No
POL003966,CUST003966,15-08-2024,15-08-2025,Home,Expired,40,Other,Divorced,South,Kochi,1350748,0,31397.51,646577.61,0,0,No Claim,Monthly,AG0014,Agent_0014,Branch_007,10.9,Renewed,Branch,38,5,No
POL003967,CUST003967,05-09-2023,05-09-2024,Travel,Expired,18,Female,Married,South,Kochi,1157367,0,15593.72,97432.52,0,0,No Claim,Monthly,AG0078,Agent_0078,Branch_005,1.2,Not Renewed,Branch,69,2,No
POL003968,CUST003968,25-08-2024,25-08-2025,Auto,Active,21,Male,Single,North,Chandigarh,748494,3,33999.54,294996.78,2,119581.66,Pending,Quarterly,AG0043,Agent_0043,Branch_001,8.2,Not Applicable,Agent,90,3,No
POL003969,CUST003969,25-03-2023,25-03-2024,Health,Expired,29,Male,Married,East,Guwahati,266890,0,30134.86,382832.37,1,76014.23,Rejected,Quarterly,AG0008,Agent_0008,Branch_007,9.8,Not Renewed,Agent,32,3,No
POL003970,CUST003970,14-12-2024,14-12-2025,Health,Expired,38,Female,Married,South,Kochi,529488,0,42100.47,426377.69,0,0,No Claim,Quarterly,AG0007,Agent_0007,Branch_007,8.6,Not Renewed,Online,89,5,No
POL003971,CUST003971,21-09-2025,21-09-2026,Health,Active,37,Female,Married,West,Surat,308940,0,37949.03,309027.3,0,0,No Claim,Yearly,AG0085,Agent_0085,Branch_003,7,Not Applicable,Agent,74,4,No
POL003972,CUST003972,29-09-2023,29-09-2024,Auto,Expired,38,Male,Single,West,Surat,226161,5,25344.06,164003.64,0,0,No Claim,Quarterly,AG0100,Agent_0100,Branch_002,4.3,Renewed,Agent,53,5,No
POL003973,CUST003973,28-09-2023,28-09-2024,Auto,Expired,48,Male,Single,East,Patna,1153380,3,43622.25,329903.85,0,0,No Claim,Quarterly,AG0089,Agent_0089,Branch_004,6.3,Not Renewed,Branch,75,3,No
POL003974,CUST003974,18-12-2025,18-12-2026,Auto,Active,28,Female,Divorced,West,Surat,672377,3,22376.29,159685.64,0,0,No Claim,Yearly,AG0031,Agent_0031,Branch_008,1.2,Not Applicable,Agent,47,4,No
POL003975,CUST003975,06-07-2024,06-07-2025,Life,Active,33,Female,Single,West,Surat,517402,0,47079.59,2081401.1,0,0,No Claim,Quarterly,AG0067,Agent_0067,Branch_002,10.7,Not Applicable,Online,71,3,No
POL003976,CUST003976,31-08-2024,31-08-2025,Auto,Active,63,Female,Married,South,Hyderabad,404906,0,32777.93,214279.84,0,0,No Claim,Yearly,AG0037,Agent_0037,Branch_005,6.6,Not Applicable,Online,72,3,No
POL003977,CUST003977,19-08-2024,19-08-2025,Auto,Expired,52,Male,Married,East,Bhubaneswar,656000,6,18823.19,122359.9,0,0,No Claim,Monthly,AG0093,Agent_0093,Branch_007,4.9,Renewed,Agent,5,4,No
POL003978,CUST003978,11-05-2023,11-05-2024,Auto,Expired,63,Male,Married,East,Patna,879877,0,37828.17,450976.78,2,123873.91,Approved,Monthly,AG0041,Agent_0041,Branch_004,11.6,Renewed,Branch,48,3,No
POL003979,CUST003979,11-09-2023,11-09-2024,Travel,Active,55,Male,Married,West,Mumbai,928192,0,11749.35,93959.54,0,0,No Claim,Monthly,AG0004,Agent_0004,Branch_002,11.8,Not Applicable,Agent,30,4,No
POL003980,CUST003980,08-02-2023,08-02-2024,Health,Expired,52,Female,Single,East,Guwahati,524086,0,37449.67,376222.17,2,93743.75,Approved,Yearly,AG0074,Agent_0074,Branch_004,6.6,Renewed,Agent,33,3,No
POL003981,CUST003981,22-12-2023,22-12-2024,Travel,Active,47,Female,Divorced,West,Surat,2074116,0,19716.07,42652.89,0,0,No Claim,Yearly,AG0062,Agent_0062,Branch_007,9.2,Not Applicable,Agent,65,4,No
POL003982,CUST003982,16-05-2024,16-05-2025,Auto,Expired,27,Male,Married,West,Surat,556240,7,25884.68,135954.73,0,0,No Claim,Yearly,AG0095,Agent_0095,Branch_007,4.3,Not Renewed,Agent,61,2,No
POL003983,CUST003983,21-04-2024,21-04-2025,Life,Expired,36,Female,Single,West,Pune,1270819,0,59672.92,3288779.13,0,0,No Claim,Quarterly,AG0096,Agent_0096,Branch_007,11.2,Renewed,Online,60,4,No
POL003984,CUST003984,12-09-2024,12-09-2025,Auto,Expired,44,Male,Married,East,Guwahati,165195,3,24731.86,292574.8,0,0,No Claim,Quarterly,AG0004,Agent_0004,Branch_005,4.9,Renewed,Online,50,4,No
POL003985,CUST003985,04-07-2024,04-07-2025,Travel,Expired,35,Other,Married,South,Hyderabad,1095854,0,13684.72,135268.83,0,0,No Claim,Quarterly,AG0084,Agent_0084,Branch_001,7.2,Renewed,Agent,85,4,No
POL003986,CUST003986,06-03-2023,06-03-2024,Life,Expired,34,Female,Divorced,South,Chennai,578824,0,34832.3,994086.9,1,239534.69,Approved,Yearly,AG0087,Agent_0087,Branch_001,1.4,Renewed,Online,40,4,No
POL003987,CUST003987,28-12-2024,28-12-2025,Auto,Expired,47,Male,Married,West,Ahmedabad,447190,4,21561.64,153997.48,0,0,No Claim,Yearly,AG0054,Agent_0054,Branch_002,8.4,Renewed,Online,42,3,No
POL003988,CUST003988,13-12-2023,13-12-2024,Life,Active,49,Female,Single,South,Bangalore,981085,0,55879.06,4295113.55,0,0,No Claim,Quarterly,AG0002,Agent_0002,Branch_002,10.9,Not Applicable,Branch,47,4,No
POL003989,CUST003989,03-10-2024,03-10-2025,Home,Expired,56,Female,Single,East,Patna,548901,0,37007.5,1189694.81,0,0,No Claim,Yearly,AG0012,Agent_0012,Branch_008,8.8,Renewed,Branch,73,4,No
POL003990,CUST003990,08-07-2025,08-07-2026,Life,Active,37,Male,Married,South,Chennai,547436,0,49012.3,1307026.09,0,0,No Claim,Yearly,AG0056,Agent_0056,Branch_003,10.2,Not Applicable,Agent,51,4,No
POL003991,CUST003991,10-02-2023,10-02-2024,Auto,Active,68,Female,Married,East,Patna,358093,8,36341.88,418718.9,0,0,No Claim,Quarterly,AG0011,Agent_0011,Branch_003,7.7,Not Applicable,Branch,85,4,No
POL003992,CUST003992,15-01-2025,15-01-2026,Auto,Active,31,Male,Single,West,Ahmedabad,296352,6,23439.03,262040.5,0,0,No Claim,Quarterly,AG0069,Agent_0069,Branch_008,10.7,Not Applicable,Online,51,3,No
POL003993,CUST003993,18-05-2024,18-05-2025,Home,Expired,44,Female,Single,West,Ahmedabad,171254,0,26932.93,752200.58,1,156800.11,Approved,Quarterly,AG0047,Agent_0047,Branch_002,9.9,Not Renewed,Agent,56,3,No
POL003994,CUST003994,19-09-2023,19-09-2024,Life,Active,35,Female,Married,North,Chandigarh,635208,0,39702.75,1359282.09,0,0,No Claim,Quarterly,AG0053,Agent_0053,Branch_007,10,Not Applicable,Agent,44,4,No
POL003995,CUST003995,17-06-2024,17-06-2025,Auto,Active,36,Female,Divorced,North,Delhi,1831881,3,36524.25,325300.96,0,0,No Claim,Monthly,AG0080,Agent_0080,Branch_002,6.4,Not Applicable,Agent,52,5,No
POL003996,CUST003996,06-09-2024,06-09-2025,Home,Expired,28,Male,Married,East,Bhubaneswar,627571,0,29050.08,1202894.66,1,184160.02,Approved,Monthly,AG0056,Agent_0056,Branch_007,10.8,Renewed,Branch,44,2,No
POL003997,CUST003997,05-01-2023,05-01-2024,Health,Expired,45,Female,Divorced,North,Chandigarh,509300,0,42573.94,437052.04,0,0,No Claim,Monthly,AG0043,Agent_0043,Branch_005,6.7,Not Renewed,Online,58,4,No
POL003998,CUST003998,30-03-2023,30-03-2024,Health,Expired,55,Female,Married,East,Kolkata,453703,0,43365.24,480144.46,0,0,No Claim,Monthly,AG0069,Agent_0069,Branch_001,9.2,Not Renewed,Agent,45,3,No
POL003999,CUST003999,09-12-2024,09-12-2025,Home,Expired,54,Male,Married,East,Patna,392675,0,38308.51,1559569.9,0,0,No Claim,Yearly,AG0003,Agent_0003,Branch_007,6.5,Renewed,Agent,83,2,No
POL004000,CUST004000,11-08-2023,11-08-2024,Auto,Expired,25,Male,Married,East,Guwahati,923659,5,29567.47,215886.36,0,0,No Claim,Monthly,AG0030,Agent_0030,Branch_005,3.7,Not Renewed,Agent,80,3,No
